"scenario_name","population_id","anchor_date","application_seq","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","utilization_rate","tradeline_count","months_since_oldest_trade","recent_inquiry_count","delinquency_count_12m","major_derogatory_flag","bankruptcy_flag","prequalified_flag","returning_customer_flag","requested_amount","loan_term_months","base_apr_for_payment_calc","monthly_payment_proxy","payment_to_income_ratio","amount_to_income_ratio","base_pd","mult_delinq","mult_derog","mult_bankruptcy","mult_util","mult_dti","mult_inquiry","mult_tradeline","mult_file_age","mult_pti","mult_amt_income","mult_product","estimated_pd","estimated_lgd","expected_loss_amount","created_ts"
BASELINE,BASE_POPULATION_V1,2025-12-31,11,APP-00000011,CUST-00000011,2025-05-18,AUTO_LOAN,NEAR_PRIME,665,157502.91,0.3446,0.3850,3,159,3,1,false,false,false,true,40245.87,72,0.105657,757.12,0.057684,0.255525,0.060000,1.20,1.00,1.00,1.10,1.00,1.05,1.05,1.00,1.00,1.03,1.00,0.092388,0.450000,1673.21,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,12,APP-00000012,CUST-00000012,2025-05-19,MORTGAGE,PRIME,735,193031.36,0.2705,0.3420,5,243,2,0,false,false,false,true,481787.83,180,0.081390,4642.96,0.288635,2.495904,0.025000,1.00,1.00,1.00,1.10,1.00,1.05,1.05,1.00,1.45,1.25,0.90,0.049521,0.200000,4771.72,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,13,APP-00000013,CUST-00000013,2025-06-04,REVOLVING_LINE,PRIME,700,208029.81,0.3241,0.2093,8,51,3,0,false,false,false,false,30000.00,,0.220030,900.00,0.051916,0.144210,0.025000,1.00,1.00,1.00,1.00,1.00,1.05,1.00,1.05,1.00,1.03,1.12,0.030488,0.850000,777.44,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,14,APP-00000014,CUST-00000014,2025-06-12,HELOC,SUPER_PRIME,815,130849.99,0.3510,0.1594,10,188,2,0,false,false,true,false,159608.75,120,0.087782,1167.56,0.107075,1.219784,0.010000,1.00,1.00,1.00,1.00,1.10,1.05,1.00,1.00,1.10,1.25,0.95,0.015117,0.250000,603.20,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,15,APP-00000015,CUST-00000015,2025-07-20,AUTO_LOAN,NEAR_PRIME,682,68988.72,0.4200,0.4924,11,122,2,0,true,true,true,false,10242.46,84,0.107551,174.06,0.030276,0.148466,0.060000,1.00,1.60,1.85,1.10,1.10,1.05,1.00,1.00,0.95,1.03,1.00,0.216787,0.450000,999.19,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,16,APP-00000016,CUST-00000016,2025-10-06,UNSECURED_PERSONAL_LOAN,PRIME,724,192895.15,0.4681,0.1777,5,130,3,0,false,false,true,true,23046.05,48,0.124187,611.64,0.038050,0.119474,0.025000,1.00,1.00,1.00,1.00,1.25,1.05,1.05,1.00,0.95,1.03,1.10,0.035729,0.700000,576.39,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,17,APP-00000017,CUST-00000017,2025-07-10,REVOLVING_LINE,SUBPRIME,581,136608.41,0.5422,0.6312,9,115,0,3,false,false,true,false,4656.81,,0.252624,139.70,0.012272,0.034089,0.140000,1.75,1.00,1.00,1.25,1.25,1.00,1.00,1.00,0.95,1.00,1.12,0.421055,0.850000,1666.66,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,18,APP-00000018,CUST-00000018,2025-06-13,HELOC,NEAR_PRIME,662,94722.34,0.3233,0.4958,6,192,3,0,false,false,false,false,163134.75,240,0.122978,1671.83,0.211798,1.722242,0.060000,1.00,1.00,1.00,1.10,1.00,1.05,1.00,1.00,1.45,1.25,0.95,0.117068,0.250000,4774.46,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,19,APP-00000019,CUST-00000019,2025-12-31,AUTO_LOAN,PRIME,735,101385.15,0.3622,0.1728,12,193,1,1,false,false,false,false,40829.23,72,0.085883,727.65,0.086125,0.402714,0.025000,1.20,1.00,1.00,1.00,1.10,1.00,1.00,1.00,1.00,1.08,1.00,0.036975,0.450000,679.35,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,20,APP-00000020,CUST-00000020,2025-12-20,REVOLVING_LINE,NEAR_PRIME,669,92504.36,0.3793,0.5455,11,154,5,0,false,false,false,false,30000.00,,0.254554,900.00,0.116751,0.324309,0.060000,1.00,1.00,1.00,1.25,1.10,1.12,1.00,1.00,1.10,1.08,1.12,0.117567,0.850000,2997.96,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,21,APP-00000021,CUST-00000021,2025-04-06,AUTO_LOAN,DEEP_SUBPRIME,539,69397.91,0.5481,0.8377,4,71,6,0,false,false,false,false,55069.26,84,0.192440,1197.93,0.207141,0.793529,0.260000,1.00,1.00,1.00,1.45,1.25,1.20,1.05,1.00,1.45,1.15,1.00,0.450000,0.450000,11151.53,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,22,APP-00000022,CUST-00000022,2025-06-16,UNSECURED_PERSONAL_LOAN,PRIME,721,90418.34,0.3183,0.4173,7,227,4,0,false,false,false,false,9906.68,24,0.121152,466.87,0.061961,0.109565,0.025000,1.00,1.00,1.00,1.10,1.00,1.12,1.00,1.00,1.00,1.03,1.10,0.033747,0.700000,234.02,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,23,APP-00000023,CUST-00000023,2025-01-01,UNSECURED_PERSONAL_LOAN,PRIME,736,204895.53,0.3451,0.4352,9,230,3,0,false,false,false,false,15876.61,36,0.126482,532.26,0.031173,0.077486,0.025000,1.00,1.00,1.00,1.10,1.00,1.05,1.00,1.00,0.95,1.00,1.10,0.031178,0.700000,346.50,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,24,APP-00000024,CUST-00000024,2025-11-13,MORTGAGE,NEAR_PRIME,663,82288.57,0.4828,0.5084,14,203,0,0,false,false,false,false,268303.11,240,0.098275,2558.59,0.373115,3.260515,0.060000,1.00,1.00,1.00,1.25,1.25,1.00,1.03,1.00,1.45,1.25,0.90,0.158594,0.200000,8510.25,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,25,APP-00000025,CUST-00000025,2025-10-04,MORTGAGE,DEEP_SUBPRIME,526,26011.08,0.4974,0.6405,6,64,4,3,false,false,true,false,51504.58,360,0.100000,451.99,0.208522,1.980102,0.260000,1.75,1.00,1.00,1.25,1.25,1.12,1.00,1.00,1.45,1.25,0.90,0.450000,0.200000,4635.41,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,26,APP-00000026,CUST-00000026,2025-01-05,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,657,154150.33,0.4721,0.4804,5,178,0,2,false,false,false,false,36455.86,60,0.149831,866.96,0.067489,0.236496,0.060000,1.45,1.00,1.00,1.10,1.25,1.00,1.05,1.00,1.00,1.03,1.10,0.146976,0.700000,3750.70,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,27,APP-00000027,CUST-00000027,2025-09-03,AUTO_LOAN,NEAR_PRIME,686,130134.57,0.4486,0.4940,3,128,2,0,false,false,false,true,10466.99,72,0.109412,198.91,0.018342,0.080432,0.060000,1.00,1.00,1.00,1.10,1.10,1.05,1.05,1.00,0.95,1.00,1.00,0.074307,0.450000,350.00,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,28,APP-00000028,CUST-00000028,2025-05-06,MORTGAGE,DEEP_SUBPRIME,545,74991.51,0.4164,0.5653,5,40,1,0,false,false,false,false,182161.04,240,0.100000,1757.89,0.281294,2.429089,0.260000,1.00,1.00,1.00,1.25,1.10,1.00,1.05,1.05,1.45,1.25,0.90,0.450000,0.200000,16394.49,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,29,APP-00000029,CUST-00000029,2025-12-09,REVOLVING_LINE,PRIME,734,176966.25,0.2259,0.4355,9,230,2,0,false,false,false,false,19066.82,,0.221639,572.00,0.038787,0.107743,0.025000,1.00,1.00,1.00,1.10,1.00,1.05,1.00,1.00,0.95,1.03,1.12,0.032170,0.850000,521.37,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,30,APP-00000030,CUST-00000030,2025-04-30,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,642,172478.57,0.4165,0.5243,10,125,4,0,false,false,false,false,18993.31,60,0.136417,438.42,0.030503,0.110120,0.060000,1.00,1.00,1.00,1.25,1.10,1.12,1.00,1.00,0.95,1.03,1.10,0.097828,0.700000,1300.65,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,31,APP-00000031,CUST-00000031,2025-12-29,AUTO_LOAN,NEAR_PRIME,693,126092.00,0.4466,0.3539,8,134,1,2,false,false,false,false,12608.33,36,0.113924,415.13,0.039507,0.099993,0.060000,1.45,1.00,1.00,1.10,1.10,1.00,1.00,1.00,0.95,1.00,1.00,0.104018,0.450000,590.17,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,32,APP-00000032,CUST-00000032,2025-02-11,UNSECURED_PERSONAL_LOAN,PRIME,718,127136.53,0.2815,0.4199,6,128,1,0,false,false,false,true,24684.65,48,0.124176,655.11,0.061834,0.194159,0.025000,1.00,1.00,1.00,1.10,1.00,1.00,1.00,1.00,1.00,1.03,1.10,0.032128,0.700000,555.15,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,33,APP-00000033,CUST-00000033,2025-12-08,MORTGAGE,SUBPRIME,639,34475.51,0.5969,0.3564,7,87,3,2,false,false,true,false,85496.91,240,0.100000,825.06,0.287181,2.479932,0.140000,1.45,1.00,1.00,1.10,1.45,1.05,1.00,1.00,1.45,1.25,0.90,0.450000,0.200000,7694.72,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,34,APP-00000034,CUST-00000034,2025-12-29,UNSECURED_PERSONAL_LOAN,PRIME,703,143328.50,0.3584,0.2970,14,115,2,0,false,false,false,false,37701.43,36,0.124141,1259.70,0.105467,0.263042,0.025000,1.00,1.00,1.00,1.00,1.10,1.05,1.03,1.00,1.10,1.03,1.10,0.037074,0.700000,978.42,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,35,APP-00000035,CUST-00000035,2025-03-31,REVOLVING_LINE,SUPER_PRIME,819,182998.32,0.3230,0.1863,15,60,1,0,false,false,false,false,30000.00,,0.211784,900.00,0.059017,0.163936,0.010000,1.00,1.00,1.00,1.00,1.00,1.00,1.03,1.00,1.00,1.03,1.12,0.012398,0.850000,316.15,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,36,APP-00000036,CUST-00000036,2025-06-11,MORTGAGE,SUPER_PRIME,811,79379.79,0.1920,0.2919,8,192,0,0,false,false,false,false,323943.69,240,0.071268,2536.25,0.383410,4.080934,0.010000,1.00,1.00,1.00,1.00,0.95,1.00,1.00,1.00,1.45,1.25,0.90,0.015280,0.200000,989.97,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,37,APP-00000037,CUST-00000037,2025-11-12,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,772,216377.29,0.2811,0.2418,7,149,3,0,false,false,false,true,50000.00,60,0.121142,1115.11,0.061843,0.231078,0.010000,1.00,1.00,1.00,1.00,1.00,1.05,1.00,1.00,1.00,1.03,1.10,0.012184,0.700000,426.44,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,38,APP-00000038,CUST-00000038,2025-12-01,MORTGAGE,NEAR_PRIME,642,156261.31,0.2922,0.5122,12,189,5,0,false,false,true,false,260957.09,180,0.086154,2587.43,0.198700,1.670004,0.060000,1.00,1.00,1.00,1.25,1.00,1.12,1.00,1.00,1.25,1.25,0.90,0.112630,0.200000,5878.32,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,39,APP-00000039,CUST-00000039,2025-11-13,AUTO_LOAN,SUBPRIME,615,136618.31,0.5296,0.4986,10,43,3,1,false,false,false,false,80000.00,72,0.158350,1728.09,0.151788,0.585573,0.140000,1.20,1.00,1.00,1.10,1.25,1.05,1.00,1.05,1.25,1.08,1.00,0.341536,0.450000,12295.30,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,40,APP-00000040,CUST-00000040,2025-06-14,AUTO_LOAN,NEAR_PRIME,664,158464.63,0.2010,0.2106,4,44,3,1,false,false,false,false,20207.04,60,0.100441,429.78,0.032546,0.127518,0.060000,1.20,1.00,1.00,1.00,1.00,1.05,1.05,1.05,0.95,1.03,1.00,0.083888,0.450000,762.81,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,41,APP-00000041,CUST-00000041,2025-11-22,AUTO_LOAN,PRIME,721,162132.48,0.2655,0.3749,10,195,4,0,false,false,false,false,28366.01,48,0.077474,689.14,0.051006,0.174956,0.025000,1.00,1.00,1.00,1.10,1.00,1.12,1.00,1.00,1.00,1.03,1.00,0.031274,0.450000,399.20,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,42,APP-00000042,CUST-00000042,2025-01-17,MORTGAGE,PRIME,733,153964.17,0.3166,0.2220,9,85,3,0,false,false,false,false,221459.31,180,0.075260,2056.23,0.160263,1.438382,0.025000,1.00,1.00,1.00,1.00,1.00,1.05,1.00,1.00,1.25,1.25,0.90,0.036326,0.200000,1608.95,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,43,APP-00000043,CUST-00000043,2025-10-29,MORTGAGE,SUBPRIME,607,41692.91,0.5177,0.3634,10,28,2,4,false,false,false,false,75000.00,360,0.100000,658.18,0.189437,1.798867,0.140000,2.10,1.00,1.00,1.10,1.25,1.05,1.00,1.05,1.25,1.25,0.90,0.450000,0.200000,6750.00,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,44,APP-00000044,CUST-00000044,2025-09-10,AUTO_LOAN,SUBPRIME,611,120819.76,0.5138,0.7280,10,135,3,2,false,false,false,false,10126.40,48,0.137587,275.49,0.027362,0.083814,0.140000,1.45,1.00,1.00,1.25,1.25,1.05,1.00,1.00,0.95,1.00,1.00,0.323423,0.450000,1473.80,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,45,APP-00000045,CUST-00000045,2025-01-21,HELOC,DEEP_SUBPRIME,563,106459.66,0.4554,0.7905,7,76,2,4,false,false,false,false,139911.04,180,0.150000,1748.89,0.197133,1.314216,0.260000,2.10,1.00,1.00,1.45,1.25,1.05,1.00,1.00,1.25,1.25,0.95,0.450000,0.250000,15739.99,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,46,APP-00000046,CUST-00000046,2025-07-28,AUTO_LOAN,PRIME,735,194256.48,0.3017,0.3879,10,214,1,0,false,false,false,false,75995.24,48,0.093109,1902.38,0.117518,0.391211,0.025000,1.00,1.00,1.00,1.10,1.00,1.00,1.00,1.00,1.10,1.08,1.00,0.031221,0.450000,1067.69,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,47,APP-00000047,CUST-00000047,2025-07-16,UNSECURED_PERSONAL_LOAN,PRIME,754,93943.02,0.3803,0.1517,9,62,2,0,false,false,false,false,29341.98,36,0.139259,1001.78,0.127964,0.312338,0.025000,1.00,1.00,1.00,1.00,1.10,1.05,1.00,1.00,1.10,1.08,1.10,0.035883,0.700000,737.01,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,48,APP-00000048,CUST-00000048,2025-11-06,AUTO_LOAN,SUPER_PRIME,847,117629.81,0.1901,0.1957,6,196,3,0,false,false,false,true,26357.34,36,0.070620,814.59,0.083100,0.224070,0.010000,1.00,1.00,1.00,1.00,0.95,1.05,1.00,1.00,1.00,1.03,1.00,0.009981,0.450000,118.38,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,49,APP-00000049,CUST-00000049,2025-12-25,REVOLVING_LINE,SUBPRIME,613,96328.41,0.3487,0.4519,9,97,5,3,false,false,false,false,19228.98,,0.284107,576.87,0.071863,0.199619,0.140000,1.75,1.00,1.00,1.10,1.00,1.12,1.00,1.00,1.00,1.03,1.12,0.359427,0.850000,5874.70,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,50,APP-00000050,CUST-00000050,2025-11-09,REVOLVING_LINE,SUPER_PRIME,818,169875.96,0.2404,0.1874,14,180,0,1,false,false,false,false,23017.20,,0.207085,690.52,0.048778,0.135494,0.010000,1.20,1.00,1.00,1.00,1.00,1.00,1.03,1.00,0.95,1.03,1.12,0.014178,0.850000,277.39,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,51,APP-00000051,CUST-00000051,2025-12-26,REVOLVING_LINE,PRIME,709,139991.89,0.3536,0.2080,11,153,3,0,false,false,false,false,13852.50,,0.210132,415.58,0.035623,0.098952,0.025000,1.00,1.00,1.00,1.00,1.10,1.05,1.00,1.00,0.95,1.00,1.12,0.029624,0.850000,348.81,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,52,APP-00000052,CUST-00000052,2025-02-15,MORTGAGE,SUPER_PRIME,816,200532.81,0.4551,0.1348,9,201,0,0,false,false,true,false,952419.76,360,0.073428,6557.24,0.392389,4.749446,0.010000,1.00,1.00,1.00,1.00,1.25,1.00,1.00,1.00,1.45,1.25,0.90,0.019658,0.200000,3744.53,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,53,APP-00000053,CUST-00000053,2025-03-27,MORTGAGE,SUBPRIME,591,92562.18,0.4843,0.7096,2,116,1,0,false,false,false,true,278694.49,360,0.100000,2445.74,0.317072,3.010889,0.140000,1.00,1.00,1.00,1.25,1.25,1.00,1.12,1.00,1.45,1.25,0.90,0.386341,0.200000,21534.22,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,54,APP-00000054,CUST-00000054,2025-01-07,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,842,99714.70,0.2987,0.2737,8,139,2,1,false,false,false,true,13960.82,60,0.113752,306.16,0.036844,0.140008,0.010000,1.20,1.00,1.00,1.00,1.00,1.05,1.00,1.00,0.95,1.03,1.10,0.014185,0.700000,138.62,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,55,APP-00000055,CUST-00000055,2025-03-02,HELOC,NEAR_PRIME,648,97863.01,0.3401,0.4178,4,67,2,2,false,false,false,true,96397.97,180,0.110778,889.90,0.109120,0.985030,0.060000,1.45,1.00,1.00,1.10,1.00,1.05,1.05,1.00,1.10,1.15,0.95,0.131657,0.250000,3172.87,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,56,APP-00000056,CUST-00000056,2025-10-02,REVOLVING_LINE,DEEP_SUBPRIME,572,93970.08,0.5569,0.4865,5,7,4,1,false,false,false,false,23976.73,,0.350000,719.30,0.091855,0.255153,0.260000,1.20,1.00,1.00,1.10,1.45,1.12,1.05,1.18,1.00,1.03,1.12,0.450000,0.850000,9171.10,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,57,APP-00000057,CUST-00000057,2025-12-07,AUTO_LOAN,SUPER_PRIME,835,212245.01,0.2129,0.2942,13,93,2,0,false,false,true,false,20963.85,36,0.066777,644.22,0.036423,0.098772,0.010000,1.00,1.00,1.00,1.00,1.00,1.05,1.03,1.00,0.95,1.00,1.00,0.009869,0.450000,93.10,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,58,APP-00000058,CUST-00000058,2025-05-08,HELOC,PRIME,712,131386.91,0.4419,0.3516,8,64,1,0,false,false,false,false,238668.67,120,0.101808,2024.86,0.184937,1.816533,0.025000,1.00,1.00,1.00,1.10,1.10,1.00,1.00,1.00,1.25,1.25,0.95,0.046343,0.250000,2765.16,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,59,APP-00000059,CUST-00000059,2025-09-13,MORTGAGE,DEEP_SUBPRIME,547,45814.92,0.4231,0.8465,6,96,4,3,false,false,false,false,99035.22,180,0.100000,1064.24,0.278749,2.161637,0.260000,1.75,1.00,1.00,1.45,1.10,1.12,1.00,1.00,1.45,1.25,0.90,0.450000,0.200000,8913.17,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,60,APP-00000060,CUST-00000060,2025-12-09,AUTO_LOAN,PRIME,739,172900.31,0.4397,0.3911,9,47,1,2,false,false,true,false,80000.00,84,0.097202,1316.56,0.091375,0.462694,0.025000,1.45,1.00,1.00,1.10,1.10,1.00,1.00,1.05,1.00,1.08,1.00,0.052108,0.450000,1875.89,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,61,APP-00000061,CUST-00000061,2025-09-29,REVOLVING_LINE,PRIME,706,138389.13,0.4309,0.4084,13,186,4,0,false,false,false,false,19494.10,,0.212172,584.82,0.050711,0.140864,0.025000,1.00,1.00,1.00,1.10,1.10,1.12,1.03,1.00,1.00,1.03,1.12,0.040331,0.850000,668.28,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,62,APP-00000062,CUST-00000062,2025-11-18,AUTO_LOAN,PRIME,701,131065.53,0.3377,0.3559,12,222,4,0,false,false,false,false,58931.53,36,0.079781,1846.10,0.169024,0.449634,0.025000,1.00,1.00,1.00,1.10,1.00,1.12,1.00,1.00,1.25,1.08,1.00,0.040111,0.450000,1063.71,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,63,APP-00000063,CUST-00000063,2025-12-30,AUTO_LOAN,SUBPRIME,585,79394.76,0.4137,0.4700,8,60,0,0,false,false,false,false,72091.39,48,0.137889,1962.38,0.296601,0.908012,0.140000,1.00,1.00,1.00,1.10,1.10,1.00,1.00,1.00,1.45,1.15,1.00,0.275234,0.450000,8928.90,2026-04-23 08:27:11.250 -0400
